"post_id","additional_short_info","additional_info","is_closed","cinema_image_id","number_of_cinemas","number_of_cinema_halls","number_of_seats","offer_3d","program_announcement_telephone_number","ticket_ordering_hotline","ticket_ordering_url","directions","parking_place","prices","geo_degree_of_latitude","geo_degree_of_longitude","spc_id","ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count","import_source"
3996689,,Dienstag Kinotag / Kinokunsttage,n,,,,,y,,"06821-923410",http://www.cinemas-group.de,Bus/Bahn,"2000","2D bis 17:00 Uhr - 5,00 ?/ ab 17:00 Uhr - 7,50 ? Kinotag (Dienstag) - 4,50 ?/ Sneak - 4,00 ?/ Filmkunst - 5,00 ?
Rollenwechsel - Kirche im Kino - 5,00 ?
Sehenswert - Der VHS Filmclub - 5,00 ?

3D
Bis 17:00 Uhr - 7,50 ?
Zwischen 17:00 und 19:00 - 8,50 ?
Nach 19:00 - 10,00 ?
Kinotag (Dienstag) - 7,00 ?

Erm",49.34763160,7.17167270,,3996689,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinetower,"",publish,open,closed,"",cinetower,"","",2022-02-17 17:30:38.000,2022-02-17 16:30:38.000,"",0,http://relaunch.kino.de/?company=cinetower,0,company,"",0,
3996690,,,n,,,,,n,,,,,,,48.26366240,13.02294520,,3996690,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Bavaria-Kino-Center,"",publish,open,closed,"",bavaria-kino-center,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=bavaria-kino-center,0,company,"",0,
3996691,,,n,,,,,n,"040-862421",,https://www.kinoheld.de,ja,,,53.55888400,9.81146350,,3996691,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Blankeneser Kino,"",publish,open,closed,"",blankeneser-kino,"","",2022-02-04 21:32:06.000,2022-02-04 20:32:06.000,"",0,http://relaunch.kino.de/?company=blankeneser-kino,0,company,"",0,
3996693,,,n,,,,,y,"05441-3473",,,,,,52.60760650,8.37254060,,3996693,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central Kinos,"",publish,open,closed,"",central-kinos,"","",2017-11-02 10:30:33.000,2017-11-02 09:30:33.000,"",0,http://relaunch.kino.de/?company=central-kinos,0,company,"",0,
3996699,,,n,,,,,y,,,,,"122",,52.86085470,9.58933000,,3996699,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol-Theater,"",publish,open,closed,"",capitol-theater-2,"","",2018-10-29 12:41:38.000,2018-10-29 11:41:38.000,"",0,http://relaunch.kino.de/?company=capitol-theater-2,0,company,"",0,
3996701,,,n,,,,,n,keine,"0 61 01/55 93 56",https://www.kultur-bad-vilbel.de/kino-alte-muehle/tickets-service,S-Bahn-Haltestelle Bad Vilbel-Bahnhof,keine,"Normalpreis: 7,00 ?; Erm",50.18443900,8.74627840,,3996701,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino Alte Mühle,"",publish,open,closed,"",kino-alte-muehle,"","",2022-03-24 18:30:17.000,2022-03-24 17:30:17.000,"",0,http://relaunch.kino.de/?company=kino-alte-muehle,0,company,"",0,
3996707,,,n,,,,,y,,,,,"300 in unmittelbarer N",,51.30483370,13.30348120,,3996707,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmpalast Capitol Riesa,"",publish,open,closed,"",filmpalast-capitol-riesa,"","",2022-03-12 14:30:29.000,2022-03-12 13:30:29.000,"",0,http://relaunch.kino.de/?company=filmpalast-capitol-riesa,0,company,"",0,
3996708,,,n,,,,,y,"06195-65577","06195-65577",http://kino-kelkheim.de/kino/programm/city145/?scope=week,Bushaltestelle gegenüber Kino,"80",variiert,50.14647000,8.45066000,,3996708,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino-Kelkheim,"",publish,open,closed,"",kino-kelkheim,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=kino-kelkheim,0,company,"",0,
3996709,,,n,,,,,n,,,,"Bus 60, Tram: 1, 2, 3 Haltestelle: Am Adler",im Hof vorhanden,"Erwachsene: 9,00 ?, erm",51.32033040,12.32831580,,3996709,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Schauburg,"",publish,open,closed,"",schauburg-5,"","",2022-03-25 17:30:25.000,2022-03-25 16:30:25.000,"",0,http://relaunch.kino.de/?company=schauburg-5,0,company,"",0,
3996711,,,n,,,,,n,"035451-343","035451/343",,,,,51.86835820,13.42860620,,3996711,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino-Cafe-Bar Dahme,"",publish,open,closed,"",kino-cafe-bar-dahme,"","",2015-06-02 11:37:12.000,2015-06-02 09:37:12.000,"",0,http://relaunch.kino.de/?company=kino-cafe-bar-dahme,0,company,"",0,
3996712,,,n,,,,,n,,"0180-5050711",,"U9 - Rathaus, Steglitz",,,52.45418350,13.31766090,,3996712,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Adria-Filmtheater,"",publish,open,closed,"",adria-filmtheater,"","",2020-01-14 17:22:37.000,2020-01-14 16:22:37.000,"",0,http://relaunch.kino.de/?company=adria-filmtheater,0,company,"",0,
3996713,,,n,,,,,y,"02351-919777","02351-919777",,,,"Dienstag bis Donnerstag:
bis 16 Uhr 5 ?
ab 16 Uhr 6 ?
ab 18 Uhr 6,50 ?

Freitag bis Sonntag:
bis 16 Uhr 5 ?
ab 16 Uhr 7 ?
ab 18 Uhr 7,50 ?

Montag - Kinotag!
bis 16 Uhr 5 ?
ab 16 Uhr 5 ?
ab 18 Uhr 5 ?

Die Preise f",51.22046350,7.62103800,,3996713,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Park-Theater,"",publish,open,closed,"",park-theater-2,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=park-theater-2,0,company,"",0,
3996716,,,n,,,,,y,,,,,,,52.03554140,6.82993220,,3996716,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinetech Vreden,"",publish,open,closed,"",cinetech-vreden,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=cinetech-vreden,0,company,"",0,
3996717,,,n,,,,,y,,,,ja,,"bis 15.59 Uhr ? 6,50 Vollzahler;  ? 5,50 erm",51.98804860,9.82496260,,3996717,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kinowelt Alfeld,"",publish,open,closed,"",kinowelt-2,"","",2020-01-07 16:31:39.000,2020-01-07 15:31:39.000,"",0,http://relaunch.kino.de/?company=kinowelt-2,0,company,"",0,
3996720,,,n,,,,,n,,,,,,,51.28966910,8.61431840,,3996720,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino Studio Willingen,"",publish,open,closed,"",kino-studio-willingen,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=kino-studio-willingen,0,company,"",0,
3996722,,,n,,,,,n,"05424-40703",,,,,,52.10903710,8.15921300,,3996722,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kur-Lichtspiele,"",publish,open,closed,"",kur-lichtspiele-2,"","",2015-06-02 11:37:13.000,2015-06-02 09:37:13.000,"",0,http://relaunch.kino.de/?company=kur-lichtspiele-2,0,company,"",0,
3996727,,,n,,,,,y,"09441-4747",,,Busstationen: W,vorhanden,"von 3,50? - 10 ?",48.91959590,11.87405390,,3996727,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kelheimer-Lichtspiele,"",publish,open,closed,"",kelheimer-lichtspiele,"","",2019-12-11 15:30:47.000,2019-12-11 14:30:47.000,"",0,http://relaunch.kino.de/?company=kelheimer-lichtspiele,0,company,"",0,
3996728,,,n,,,,,n,,,,,,Filme mit normaler L,48.35286560,13.31886770,,3996728,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino im großen Kurhaus Bad Füssing,"",publish,open,closed,"",kino-im-grossen-kurhaus-bad-fuessing,"","",2015-10-23 16:43:33.000,2015-10-23 14:43:33.000,"",0,http://relaunch.kino.de/?company=kino-im-grossen-kurhaus-bad-fuessing,0,company,"",0,
3996730,,,n,,,,,n,,,,,,,49.97708950,8.80341790,,3996730,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Neue Lichtspiele,"",publish,open,closed,"",neue-lichtspiele,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=neue-lichtspiele,0,company,"",0,
3996734,,,n,,,,,y,"06103-67571",,,möglich,vorhanden,,50.02906200,8.69568400,,3996734,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Rex-Palast,"",publish,open,closed,"",rex-palast,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=rex-palast,0,company,"",0,
3996738,,,n,,,,,n,,,,Stra,im Wohngebiet,"5,00 ?/ erm",51.04595250,13.67507450,,3996738,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Club Passage,"",publish,open,closed,"",club-passage,"","",2022-04-03 14:30:28.000,2022-04-03 12:30:28.000,"",0,http://relaunch.kino.de/?company=club-passage,0,company,"",0,
3996741,,,n,,,,,y,"02831-87060","02831-5700",,,,,51.51568350,6.32579970,,3996741,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Herzog-Theater,"",publish,open,closed,"",herzog-theater,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=herzog-theater,0,company,"",0,
3996743,,Werbefreies Kino,n,,,,,y,"05231-32073","05231-32073",,,"650, 100 m. entfernt","Normal: 7 ?; 6 ?
Kinotag: 5 ?",51.93676980,8.88178330,,3996743,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmwelt Detmold,"",publish,open,closed,"",filmwelt-detmold,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=filmwelt-detmold,0,company,"",0,
3996744,,,n,,,,,n,,,,,,,48.19389940,7.76510740,,3996744,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Löwen-Lichtspiele,"",publish,open,closed,"",loewen-lichtspiele-2,"","",2016-11-04 10:38:46.000,2016-11-04 09:38:46.000,"",0,http://relaunch.kino.de/?company=loewen-lichtspiele-2,0,company,"",0,
3996748,,,n,,,,,y,,,,"Buslinie 1,2+3",Parkhaus auf der Pfaffenstr.,,50.89579350,14.80692490,,3996748,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmpalast Zittau,"",publish,open,closed,"",filmpalast-zittau,"","",2022-03-12 14:30:24.000,2022-03-12 13:30:24.000,"",0,http://relaunch.kino.de/?company=filmpalast-zittau,0,company,"",0,
3996750,,,n,,,,,n,,,,,,,49.10915570,9.73635790,,3996750,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Gloria-Filmtheater,"",publish,open,closed,"",gloria-filmtheater,"","",2022-02-12 12:30:12.000,2022-02-12 11:30:12.000,"",0,http://relaunch.kino.de/?company=gloria-filmtheater,0,company,"",0,
3996752,,,n,,,,,n,,,,,,,51.34632300,8.28269600,,3996752,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Linden-Theater,"",publish,open,closed,"",linden-lichtspiele-2,"","",2016-09-07 16:12:57.000,2016-09-07 14:12:57.000,"",0,http://relaunch.kino.de/?company=linden-lichtspiele-2,0,company,"",0,
3996754,,,n,,,,,y,"08721-4759",,,ja,kostenlos direkt vor dem Kino,"normal: 8,50 ?/ 3D: 10,00 ?/ Montag Kinotag: 5,00 ?",48.40066060,12.75207460,,3996754,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmpalast Eggenfelden,"",publish,open,closed,"",kinocenter-eggenfelden,"","",2018-10-24 18:33:25.000,2018-10-24 16:33:25.000,"",0,http://relaunch.kino.de/?company=kinocenter-eggenfelden,0,company,"",0,
3996755,,,n,,,,,y,,"05222-10562",http://kino-bad-salzuflen.de/kino/programm/city70/?scope=week,,"Parkhaus ""Herforder Tor"" der Stadtwerke Bad Salzuflen direkt hinter dem Kino! 

Kinog","Kinotage: Montag, Dienstag und Mittwoch (au",52.08636460,8.74456250,,3996755,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmbühne Bad Salzuflen,"",publish,open,closed,"",filmbuehne-bad-salzuflen,"","",2022-02-10 11:30:16.000,2022-02-10 10:30:16.000,"",0,http://relaunch.kino.de/?company=filmbuehne-bad-salzuflen,0,company,"",0,
3996758,,,n,,,,,n,,,http://www.albrecht-kino.de,,,,47.56013470,7.78606150,,3996758,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Rheinflimmern,"",publish,open,closed,"",ali-kinocenter,"","",2016-02-19 01:55:43.000,2016-02-19 00:55:43.000,"",0,http://relaunch.kino.de/?company=ali-kinocenter,0,company,"",0,
3996759,,,n,,,,,y,,,,ja,"600 kostenfreie Parkpl","bis 17.59 Uhr ? 7,00 Vollzahler; ? 6,50 Sch",51.65576980,10.33895500,,3996759,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central-Lichtspiele,"",publish,open,closed,"",central-lichtspiele-5,"","",2020-01-07 16:31:40.000,2020-01-07 15:31:40.000,"",0,http://relaunch.kino.de/?company=central-lichtspiele-5,0,company,"",0,
3996760,,,n,,,,,y,"07221-9229000","07221-9229000",,Stadtbus,in unmittelbarer Nähe,,48.78175600,8.19633300,,3996760,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex,"",publish,open,closed,"",cineplex-4,"","",2018-11-12 11:41:59.000,2018-11-12 10:41:59.000,"",0,http://relaunch.kino.de/?company=cineplex-4,0,company,"",0,
3996761,,,n,,,,,n,"08272-992866","08272-992888",https://www.kinoheld.de,,großer Parkplatz in unmittelbarer Nähe,"Montag und Donnerstag Kinotag Ermäßigungen: alle Vorstellungen vor 14.00 Uhr
",48.56071060,10.68330760,,3996761,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmtheater,"",publish,open,closed,"",filmtheater-8,"","",2018-10-29 15:41:48.000,2018-10-29 14:41:48.000,"",0,http://relaunch.kino.de/?company=filmtheater-8,0,company,"",0,
3996762,,,n,,,,,n,"0951-26785",,,,neben dem Kino --> Tiefgarage,"7,-/6,-/5,-",,,,3996762,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"","Lichtspiel, Kino &amp; Café","",publish,open,closed,"",lichtspiel-kino-cafe,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=lichtspiel-kino-cafe,0,company,"",0,
3996767,,,n,,,,,y,,,,,"70 neben Gebäude",Filme mit normaler L,48.35445780,13.30974380,,3996767,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmgalerie,"",publish,open,closed,"",filmgalerie-2,"","",2015-10-23 16:43:34.000,2015-10-23 14:43:34.000,"",0,http://relaunch.kino.de/?company=filmgalerie-2,0,company,"",0,
3996768,,,n,,,,,n,"06103-67571",,,,vorhanden,,50.01947330,8.69618120,,3996768,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Viktoria-Theater,"",publish,open,closed,"",viktoria-theater,"","",2015-06-02 11:37:15.000,2015-06-02 09:37:15.000,"",0,http://relaunch.kino.de/?company=viktoria-theater,0,company,"",0,
3996779,,Kinotag: Dienstag,n,,,,,y,"0831-22509",,https://www.kinoheld.de,ja,"70 Parkpl",,47.72202100,10.31381250,,3996779,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Colosseum Center Kempten,"",publish,open,closed,"",colosseum-center-kempten,"","",2022-03-24 17:30:40.000,2022-03-24 16:30:40.000,"",0,http://relaunch.kino.de/?company=colosseum-center-kempten,0,company,"",0,
3996781,,,n,,,,,y,,,,,,,51.33924240,12.40125430,,3996781,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Regina-Palast,"",publish,open,closed,"",regina-palast,"","",2015-06-02 11:37:13.000,2015-06-02 09:37:13.000,"",0,http://relaunch.kino.de/?company=regina-palast,0,company,"",0,
3996786,,,n,,,,,n,,,,,,,54.10985170,10.81671130,,3996786,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino-Center Kremper Tor,"",publish,open,closed,"",kino-center-kremper-tor,"","",2015-11-10 18:43:16.000,2015-11-10 17:43:16.000,"",0,http://relaunch.kino.de/?company=kino-center-kremper-tor,0,company,"",0,
3996791,,,n,,,,,y,,,,,,,49.10987780,9.73356710,,3996791,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Lichtspielhaus,"",publish,open,closed,"",lichtspielhaus-2,"","",2022-02-12 13:30:09.000,2022-02-12 12:30:09.000,"",0,http://relaunch.kino.de/?company=lichtspielhaus-2,0,company,"",0,
3996794,,,n,,,,,n,,"04131/224322-4",https://www.kinoheld.de,Bus,mehrere Parkh,,53.24913880,10.40670090,,3996794,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",SCALA Programmkino,"",publish,open,closed,"",scala-programmkino,"","",2022-03-04 18:30:14.000,2022-03-04 17:30:14.000,"",0,http://relaunch.kino.de/?company=scala-programmkino,0,company,"",0,
3996795,,,n,,,,,y,"1805-7766707",,http://www.albrecht-kino.de,,,,47.62112800,8.21448970,,3996795,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",FT Bernhalde,"",publish,open,closed,"",ft-bernhalde,"","",2016-11-04 10:38:57.000,2016-11-04 09:38:57.000,"",0,http://relaunch.kino.de/?company=ft-bernhalde,0,company,"",0,
3996798,,,n,,,,,y,,,https://www.kinoheld.de,Linie 5 RVV,ca. 50,,48.99875070,12.39694250,,3996798,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Donau-Lichtspiele,"",publish,open,closed,"",donau-lichtspiele,"","",2022-03-25 17:30:18.000,2022-03-25 16:30:18.000,"",0,http://relaunch.kino.de/?company=donau-lichtspiele,0,company,"",0,
3996800,,,n,,,,,y,"05531-1279955","05531-1279955",,Bushaltestelle vor dem Kino,direkt am Kino,Di -Kinotag,51.82627970,9.44990350,,3996800,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Neues Roxy,"",publish,open,closed,"",neues-roxy,"","",2015-06-02 11:37:13.000,2015-06-02 09:37:13.000,"",0,http://relaunch.kino.de/?company=neues-roxy,0,company,"",0,
3996803,,Kinotag:    Montag,n,,,,,y,,"02064-2463",,Bus / Stra,"100","Spezials:   D-Boxen in L I und L II, Chaiselongues in L I und L III, Diverse Filmreihen

",51.56299780,6.74098910,,3996803,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Lichtburg,"",publish,open,closed,"",lichtburg-4,"","",2022-03-08 15:30:18.000,2022-03-08 14:30:18.000,"",0,http://relaunch.kino.de/?company=lichtburg-4,0,company,"",0,
3996811,,,n,,,,,n,,,,,,,51.14462980,6.89864480,,3996811,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino Süd Garath,"",publish,open,closed,"",kino-sued-garath,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=kino-sued-garath,0,company,"",0,
3996813,,,n,,,,,n,,,,U-Bahn Rathenauplatz,,"Mittwoch bis Sonntag: 8,50 ? / Montag und Dienstag: 8,00 ?",49.45630750,11.08330380,,3996813,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Meisengeige,"",publish,open,closed,"",meisengeige,"","",2022-02-19 12:30:26.000,2022-02-19 11:30:26.000,"",0,http://relaunch.kino.de/?company=meisengeige,0,company,"",0,
3996814,,,n,,,,,n,,,,,,,53.79244830,7.89987460,,3996814,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kur-Theater,"",publish,open,closed,"",kur-theater-2,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=kur-theater-2,0,company,"",0,
3996821,,,n,,,,,n,"02242-866727",,,,,,50.77586850,7.27587250,,3996821,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kur-Theater,"",publish,open,closed,"",kur-theater-3,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=kur-theater-3,0,company,"",0,
3996823,,Nur digitale Projektion,n,,,,,y,"05692-995099","05692/995099",,ja,Parkhaus,Mo + Do Kinotag,51.32567720,9.16863000,,3996823,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinema Wolfhagen,"",publish,open,closed,"",cinema-wolfhagen,"","",2022-03-03 14:30:12.000,2022-03-03 13:30:12.000,"",0,http://relaunch.kino.de/?company=cinema-wolfhagen,0,company,"",0,
3996826,,,n,,,,,y,"04642-1664","04642-1664",,,,,54.66119520,9.93267730,,3996826,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol,"",publish,open,closed,"",capitol-21,"","",2022-02-17 15:30:24.000,2022-02-17 14:30:24.000,"",0,http://relaunch.kino.de/?company=capitol-21,0,company,"",0,
3996827,,,n,,,,,n,,,,,,,49.10886040,9.73658410,,3996827,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino im Schafstall,"",publish,open,closed,"",kino-im-schafstall,"","",2018-10-15 15:35:35.000,2018-10-15 13:35:35.000,"",0,http://relaunch.kino.de/?company=kino-im-schafstall,0,company,"",0,
3996828,,,n,,,,,n,,,,,,,,,,3996828,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinema Sperlich Mobiles Kino,"",publish,open,closed,"",mobiles-kino-sperlich,"","",2022-03-15 11:30:22.000,2022-03-15 10:30:22.000,"",0,http://relaunch.kino.de/?company=mobiles-kino-sperlich,0,company,"",0,
3996829,,,n,,,,,n,,,,,,,51.05034540,8.39214280,,3996829,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol,"",publish,open,closed,"",capitol-22,"","",2015-06-02 11:37:16.000,2015-06-02 09:37:16.000,"",0,http://relaunch.kino.de/?company=capitol-22,0,company,"",0,
3996832,,,n,,,,,y,"06062-4932","06062-4932",,,ja,,49.66200590,8.99529030,,3996832,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Erbacher Lichtspiele,"",publish,open,closed,"",erbacher-lichtspiele,"","",2022-02-17 16:30:25.000,2022-02-17 15:30:25.000,"",0,http://relaunch.kino.de/?company=erbacher-lichtspiele,0,company,"",0,
3996834,,,n,,,,,y,,,,Regiobahn / Bus,Parkhaus,Samstag + Sonntag Matinee / Familienkino,51.25579700,6.94877800,,3996834,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Weltspiegel-Theater,"",publish,open,closed,"",weltspiegel-theater,"","",2018-10-24 18:32:35.000,2018-10-24 16:32:35.000,"",0,http://relaunch.kino.de/?company=weltspiegel-theater,0,company,"",0,
3996837,,,n,,,,,y,"05641-740388","05641-740388",,"Buslinie W1, Haltestelle ""Cineplex""","250","Montag bis Donnerstag: ? 6,00  (zzgl. 3D-Aufschlag); Preise zwischen ? 4,00 (Kinder) + ? 8,00 Sonstige",51.49721440,9.15080700,,3996837,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex,"",publish,open,closed,"",cineplex-5,"","",2016-12-15 17:11:07.000,2016-12-15 16:11:07.000,"",0,http://relaunch.kino.de/?company=cineplex-5,0,company,"",0,
3996839,,,n,,,,,y,,"07621-93130",,Bus und Bahn,in unmittelbarer N,,47.61147610,7.66110230,,3996839,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cineplex Lörrach,"",publish,open,closed,"",cineplex-metropolis,"","",2018-12-10 14:21:48.000,2018-12-10 13:21:48.000,"",0,http://relaunch.kino.de/?company=cineplex-metropolis,0,company,"",0,
3996845,,,n,12269293,,,,n,,"02171-3667952",,Bushaltestelle Schillerstraße,,,51.06281210,7.00469740,,3996845,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Scala Cinema Leverkusen,"",publish,open,closed,"",scala-cinema-leverkusen,"","",2018-11-12 11:41:56.000,2018-11-12 10:41:56.000,"",0,http://relaunch.kino.de/?company=scala-cinema-leverkusen,0,company,"",0,
3996848,,,n,7228864,,,,y,,"0911-454824",,"ja, Haltestelle Aufsessplatz (U-Bahn/Straßenbahn/Nachbus)
",öffentliche Parkplätze in der Umgebung vorhanden,"Kino 1: 8,-? / erm",49.43899430,11.08123150,,3996848,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Casablanca Filmkunsttheater,"",publish,open,closed,"",casablanca-filmkunsttheater,"","",2015-10-21 12:41:57.000,2015-10-21 10:41:57.000,"",0,http://relaunch.kino.de/?company=casablanca-filmkunsttheater,0,company,"",0,
3996850,,,n,,,,,n,,,,,,,51.22612350,6.61572750,,3996850,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino Kaarst,"",publish,open,closed,"",kino-kaarst,"","",2018-10-15 15:35:22.000,2018-10-15 13:35:22.000,"",0,http://relaunch.kino.de/?company=kino-kaarst,0,company,"",0,
3996851,,,n,,,,,n,,,https://kinotickets.express/wolfsburg_metropol/movies,m,vorhanden,Montag - Kinotag,52.42163680,10.71674120,,3996851,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Metropol-Theater,"",publish,open,closed,"",metropol-theater-2,"","",2022-02-10 15:30:13.000,2022-02-10 14:30:13.000,"",0,http://relaunch.kino.de/?company=metropol-theater-2,0,company,"",0,
